Id,Price
14843,331958.3741478642
7532,165346.4512073597
8133,158129.3646529257
6264,324633.83866131754
4125,162147.7813815908
2410,171806.87220661642
13607,212030.81330753057
1716,291910.00062364264
1370,133180.99439683702
2273,377508.8902715776
15298,325038.7402116263
4284,266055.3953529702
12303,153366.43556062586
7808,137389.81969539291
2203,139048.83342922412
7237,126165.88740710645
15864,172942.06035981383
2844,152340.89926482193
5729,169287.58340962333
11812,371710.1372002442
1779,161046.20312642818
6442,152850.95915331988
6160,227577.81451697234
8266,217564.82680481812
9903,167085.06639658203
2867,137225.57871292328
6998,180834.55175283895
13932,168071.20390504334
12587,179013.59656069486
3611,242385.4712351444
2646,283461.9369379425
1890,158910.66159081136
860,245963.27462985402
14187,211185.16744100404
12569,268128.1622363156
1276,102017.97173119501
12025,212045.74066421334
4890,305723.97454829264
14410,296615.02334164537
10352,214121.85668499133
11407,209535.8363109064
10384,173880.88465238424
7622,268914.1275347894
12578,167322.16993145767
15820,177227.85539095177
563,202331.9060767319
15226,167972.9154645936
6396,213278.3093138384
6247,138938.1978715841
3339,162291.16139637132
10975,270110.11929596995
7475,108980.54038171779
11129,200336.81117793298
3051,261805.77650594237
10232,223307.763397256
14106,177892.53660013096
5502,227276.45058794843
4558,75273.79068218666
4181,144094.4928966001
8426,129519.16777101225
6611,169938.73978599836
14641,156620.8385946635
15539,267803.61441755557
13119,139967.43941493242
11716,177003.180678558
7316,258242.67710746458
7791,115162.71827270421
13034,334330.74499343085
1068,292412.40645553486
4060,180781.63046271715
10172,226648.12182372104
2591,184562.6665688847
12494,343620.6166993444
7828,312410.52792968747
15284,179178.99564656732
7947,177234.71981554653
16335,218124.39017002485
10234,332804.51356671937
2797,262440.9146266941
5341,234416.3849554075
3059,289148.8480697494
1559,77742.9703403961
15320,275923.36825166404
10284,379039.3886887165
4134,242997.9795532021
4481,229982.25426068302
7222,189957.20369470486
4062,211478.4968096444
2192,200530.5796367209
9637,181971.1269793051
16236,162188.25746473312
4272,166324.90446974733
9406,281237.0562082729
14309,231279.0839240468
1946,296522.0958017029
16235,233163.10568718825
7146,173203.59814754757
16784,229642.8587993685
349,338130.89126357646
6251,176170.69104668105
5128,353838.62219750456
11718,184446.04212818053
16721,99505.40721699345
12517,228390.47449764216
15961,197241.51973649146
9428,155458.66015134827
14541,149654.2642016319
10168,153831.20362141315
11270,167185.59333775553
13210,245931.42089331997
11518,167376.5696168135
12612,176882.82897608302
16352,115536.03857060912
9935,150281.29051218554
15521,315715.53270830814
11482,193867.68182688835
11443,170476.72278570425
9459,240330.61096389356
9218,195648.41812045025
854,154390.18082229825
5619,168004.58041310654
9208,197272.1758574143
4391,137985.03912453944
15207,158298.3778655888
7183,186664.58576519188
16442,219829.08702890362
7936,88251.59152019069
10606,309561.97387630364
4979,158565.59109363268
4854,282056.7194261784
16476,123451.90771109815
10516,173529.28371226983
16261,282162.2755892052
90,278243.0380695987
5433,181767.40961165057
14338,135153.2367963848
13487,245521.620286775
8211,434356.9182527952
170,173244.07162511008
14051,109901.80305051687
10686,207415.50601534857
7595,292309.36758667155
6777,354462.13891193096
14661,174030.4604269034
13991,311224.314617268
16795,176000.53094799846
2740,137932.42071975025
7368,326267.75157569675
2413,244174.7832882129
1852,472416.13871661853
15200,291125.22223030793
8467,340039.3529372284
16379,282476.7149941931
3375,186920.29097119655
5945,438127.20531064004
2641,233669.34752836396
2837,292712.7497163318
3498,216324.21473302273
10876,156377.90649152064
1285,209251.13971781495
9285,270627.78760604025
4015,326322.2070814057
2526,181974.12456448012
7814,187902.13310345775
7117,262539.5923787906
12359,124897.21806896619
3303,305947.0579778274
13874,188522.32746126433
5484,200454.04190672253
15067,154329.2018064178
12639,221285.41811404045
3388,220133.51151112048
4256,199070.40034439944
15738,174536.92104888085
14049,173186.98696733257
15780,185718.66651546914
9564,181918.38365057443
11910,222954.82893930477
11315,250927.75542081747
1733,157732.00660279422
3910,359094.4498586057
7552,467309.2892399655
254,201930.00814738992
5222,228330.20831887962
8314,234912.92844624762
16743,222243.90466910452
10335,120926.0141883381
8226,278798.633278254
12254,217502.96810084366
13152,206276.87806840695
15020,201431.25859877732
16349,220344.3601932638
11924,164294.07222993084
12543,188342.64046318966
14114,222311.57160817346
12318,259756.04143013
15383,185942.6121502222
6679,220311.1308243092
635,188946.0185250262
15993,292364.4797751015
11375,179859.53181614805
11216,188842.15066439827
15401,225733.63079188287
11301,159004.51897426162
13804,267351.8306487291
10839,190072.20310866117
1588,329363.77683173394
3596,193217.7041035251
5816,179232.21911228177
8099,143297.92931397833
6551,201827.47005145485
14075,347921.6983840846
13431,212618.45497003704
9481,332861.9395031472
5295,155574.75364770525
15859,341420.9226905616
10634,321266.6928545035
444,203821.51655996125
11686,248828.29539985018
1213,210870.0481453338
13970,186132.10459487105
6849,459584.1345140063
9911,211642.51579354185
5649,159367.17457805443
7184,210918.3631383057
5877,282461.6210711269
1655,333225.50994015764
15301,226610.61173345507
12389,237531.59389698147
5241,271024.035267103
7048,163256.80087086253
10574,136865.57859165125
8593,150348.59505485295
4752,179137.54701987383
14663,171200.7286730648
10994,212128.5263589234
87,79785.9439101133
5132,127344.80119712572
6372,380613.294645748
7411,297795.58278045076
3319,275028.5922096203
9355,136201.55545819257
5139,267058.3425565073
56,293175.8206712014
3249,181446.9438864926
5047,83354.9874420464
13238,363291.4193299375
2190,271523.7824636019
15599,178226.5224048162
6542,164164.36179893042
1968,177997.86945400178
5630,210147.92681474486
9157,288985.2901883747
789,194848.54000361965
1413,279196.71130173147
12514,263892.7669172802
13459,147580.84949675787
1345,244710.66121312446
4034,207515.59639325427
15169,150681.64445471865
6770,271239.7039696834
3334,198593.7587279802
12998,168194.86662644782
15870,230554.6478242892
1871,160984.85923207746
5770,191185.9286760813
13196,119002.31168405792
7633,204494.43404320438
10699,207840.69166365033
15470,205267.79463506475
1903,515520.8500987875
13860,222985.5998214033
7649,197025.40886157315
11043,197609.94719163928
2922,205396.45385622783
7538,235563.72451875702
9477,117744.82874925417
117,370164.05572460004
1457,249080.7488805351
7082,173220.31414304042
3053,270792.6105757823
12522,119508.48438677803
5744,438183.9265252978
13566,387579.5911679538
1464,127808.1216331143
3852,155431.718580924
9557,248375.03646340247
14719,405071.46674660157
13978,154590.6918902531
3286,155339.79182218772
13019,335554.30692089966
1421,144609.86398470175
13502,180078.8359407677
14811,151262.9918893104
9297,259411.28149395203
7749,402220.23392266425
16555,141365.93622566777
14576,185591.19184237253
12766,169834.6851461795
4679,173451.39130494886
10033,188886.12774845154
11231,259354.40863170655
15112,148960.8718982616
10617,179319.66570587925
2175,170539.31442217279
16502,448642.6203821289
10106,186570.26237764928
12561,151383.93349458554
15907,289411.9100187519
8069,123112.7208716663
8316,128374.04303023512
12343,245041.39998720828
12092,163693.71067654196
1527,189646.9883805402
10010,277854.3765306923
655,116220.01748514565
10549,148949.4876977215
3248,125963.14934479355
13499,262553.9756545609
14959,194870.0839667619
6070,163449.65695583986
11360,234462.14961603616
12102,205331.8612899298
11870,298458.1547107515
3713,139178.99300019015
3230,153501.22362816217
7742,232735.24434925988
15092,336685.5757603864
8728,293785.5578680521
3386,145592.8433658112
9409,147397.26352884684
16545,283142.04044678056
3127,163783.54752772476
11344,188261.78057532985
2112,219336.2211239141
7310,224819.5720270773
6313,224402.70292839222
3681,400814.8507422881
5114,340302.797354609
270,163631.397319292
14350,178728.7228372825
12223,340795.37254162633
1066,186748.5832432181
16116,405753.6279952942
11410,466917.3778251186
4088,164934.7070160422
5956,171861.64257623968
14669,157393.82547470735
13871,146635.03961462853
4126,219504.66120596044
12114,207298.56094303008
16607,156055.26179592943
4266,225315.44312560325
13518,194731.50710157002
11856,280515.1771353386
3885,271955.2695900654
8891,174732.5252366834
4964,170064.79293230173
7696,164058.7676185139
6894,153196.51497823163
9766,187967.13677455363
4800,163183.870727382
2840,190846.752341739
4743,174404.4941232213
13562,492469.6308294626
8301,198074.09640114073
5405,173872.07165392235
1535,174505.24629874004
9073,127472.45059755052
1698,341482.8534208594
12262,247571.23384593008
6794,180517.98910112854
12701,185756.76775554856
8432,197522.37326689652
13540,137546.8828385584
8629,153019.86214567855
1440,186142.46471091203
8596,205500.72767291567
9575,285598.5667871974
14976,109155.13283545827
3149,229653.97593797752
5157,169286.33302646954
10748,172836.85766187042
9719,318821.0415559393
6376,188120.22509489124
9733,181448.8779981851
4749,242977.92547922168
4994,412561.3156305302
538,188808.38559312653
5512,145863.4869208913
9778,140522.03097962018
9761,145068.97577692333
3174,416288.1054808157
13429,193043.10882219998
10467,74520.06519252904
14129,191754.3318327382
13608,235468.68959552105
11106,152292.50596251775
12048,180597.48119988688
1054,373643.4936466042
3582,243404.77066227773
1566,153788.7647272372
11529,144136.9783977397
11859,156769.2880800304
10582,148439.47878634563
14907,375192.3789210805
14039,162617.2979451969
10489,188296.86369297048
3331,304361.06810876157
10153,246141.87922133607
5271,163598.64658395838
11871,389135.63758948696
776,133960.54806287313
3994,135001.1740806703
9433,74094.46817986274
14275,138504.4283128986
8030,204115.84667755096
8169,267580.5737491956
8053,187538.3496546791
4822,240226.27496003264
13197,204784.87739620858
13634,273467.5187223497
8951,181764.4010115026
12176,258959.7289672066
15471,147710.75779362646
14962,140780.0900984732
12512,125990.69793779368
8697,483540.6957608139
7095,213314.98183732005
13639,218914.57657366124
16660,191818.86225604799
5848,141170.62747105383
5386,212746.21078140088
10880,284140.40431070037
3954,178776.3693064184
13426,244131.9958900167
5966,211301.26188037926
16315,293548.3435313104
7455,184692.09741895914
11071,245222.40611597282
14740,214019.17198396783
16087,180742.55714182518
8931,275007.96578309964
15289,226229.68652743037
16089,260588.39742285537
12128,184394.25546380557
4724,223799.33310458896
8585,204495.72913072104
7188,238811.3264076576
5423,160762.96410201638
10488,199645.25938286245
5980,225054.42494645872
8376,270027.34192935075
12397,132217.23797356902
16496,205032.152324269
4891,265082.1897057493
9710,150996.06324570606
6339,174243.81875314203
244,211260.62459379848
5002,220220.4263741931
5358,179701.61732690915
7636,153137.38280114564
9361,317830.2141066152
3601,153058.93651676134
15755,163754.14834989843
172,184543.26617329303
3037,343537.51446657313
577,245009.2191853684
3607,191668.9889094172
2515,115987.13198545155
10413,161132.46340504842
10511,225856.55130736204
4637,344530.3905416718
12736,298623.6852544801
9534,231081.1021401424
11641,168571.83231214553
10419,266199.4911206966
15313,179043.33509374756
14915,208362.030771522
12409,397088.3934552296
9405,130604.35930212463
14066,197004.15859060799
14108,195030.63030448134
11931,247878.25022462336
11464,347707.6819342851
926,153766.4766349458
11190,219920.06678416624
10260,181929.44803774354
12712,198561.37915346984
1234,229488.33960406136
11608,111745.76215632519
3776,256859.20784165867
4881,209264.84704937993
10266,195666.46382357518
3262,245531.05792385575
3576,308612.8987861468
16604,441629.5402838944
8041,187306.11340098083
10691,235331.08933126015
8357,187283.3963491393
11661,146125.07483540633
4453,234926.10192057304
15936,217481.987195945
8463,205192.87942381564
15770,236791.46042332792
466,175170.93857585272
14965,87095.30176816862
11227,176388.28316164936
9894,278220.1852537807
11746,211710.6960351814
4118,142053.7868327545
756,309188.2837803065
15589,188952.11803882392
109,324866.7423085754
5778,232026.160238474
1731,102221.79579419886
3450,153163.18355202308
2961,190660.38852503453
222,178499.78955140972
11454,382415.28078245657
7339,185557.5809460351
12096,111338.71111111448
14074,192561.1348162128
4058,248246.59137493194
6603,255311.3468137921
3289,129993.06324157774
16681,310202.6900468549
8200,331156.52062218456
3343,278096.4157096289
7802,176603.0380941069
2082,337525.88936439215
217,251587.0079276263
1720,193477.08581131356
7224,239271.91838237512
6176,146555.23177808232
12571,263166.2279297713
16666,296257.0695951601
8908,213206.28148013324
6914,184426.69199956558
5428,186802.41097711673
381,189582.08870825628
3991,180543.3219871937
16365,255962.09583823505
1046,208340.78151808333
391,154611.3078980906
9212,300085.9957634533
3022,189227.3884104756
9961,117444.10639644787
6764,286282.7117479088
7720,181052.42385778643
4809,226291.1996323578
8877,272740.04592022265
7817,187393.1741104107
10614,119249.00017829888
5553,263694.7456723245
16488,152503.22025301468
11002,166175.04081993544
13592,356408.4060702723
15050,217625.16485795242
13553,268816.51338719355
9041,186829.1690934305
5461,421989.6467890324
16274,361443.2956822615
2138,123438.96363035041
6245,163424.006414913
8245,196180.69396642738
6491,216496.78515929024
13218,219416.90426587305
13101,114804.88008637102
10462,143003.50862277526
4079,180192.84305547178
1506,464883.30820966046
14107,127378.85102764147
12215,270120.04721899633
11576,314308.5290029008
10567,225242.6068168336
12713,218394.71029210358
1468,462499.7141924113
2549,270845.7932485221
4172,234221.07423182108
12380,236522.59877290804
3513,123364.2713128723
8165,295552.07439292996
1127,196049.42756998082
14601,322694.97736863524
15526,313564.00784895587
986,377703.5873357314
14968,231979.53748960063
9348,222134.5735699706
6317,273263.9895713655
7497,87320.07303465765
5079,307626.18325440394
528,169937.25716912496
10964,147756.90760398668
5812,310711.57178890676
11022,206082.72141282234
16251,147644.39746821395
5863,116335.90674198637
8664,214355.74945999336
5396,180794.95332169498
6917,252913.17656752738
12776,129484.8994264771
473,244166.99090527472
13333,225372.1945293647
13023,220136.36980797927
7357,209443.0843168675
10955,478673.74817683204
11914,354499.8920845651
12535,162612.2171054285
11205,162070.2908372798
13209,191109.85219735134
16119,386844.78992167406
2174,245901.74839451618
4834,196917.95284032644
10151,184520.01037586728
5584,208065.06994902273
6672,222420.57301834485
12858,282630.4373888954
5106,200668.31009769771
8884,187796.78788949386
13766,168994.6569197686
12556,121774.89720482286
12910,230371.8739406957
6258,129740.2638342583
7100,232686.81044406575
1793,180301.73771755843
3335,181241.39659958435
12835,188446.02868093108
10591,159008.56418730013
15707,254430.94984189002
16389,161307.5676332237
7440,382944.28008214687
6293,183541.07972011497
3937,202837.94348947174
16527,193103.75364319392
5102,238060.1031704974
10734,326824.36050916975
7986,157633.06959977618
6495,116513.76659903565
9571,239430.6106289464
5131,202412.9051306607
10761,340024.6797762326
143,430199.9380574074
13829,166543.50953173125
13662,270611.134290378
1771,152055.20404965515
5448,180946.49129238055
8594,163166.61572315896
12038,247976.6779494198
16471,163677.99102857045
16764,146515.46060128236
1282,178807.2906874647
15101,268461.5661444064
9473,148653.85916263342
2324,446385.25754152605
14448,266394.6928739478
6000,80729.25850276048
2077,120673.44001515437
12960,232686.79823326395
15837,210030.91550308678
8805,238108.48613344107
9987,230310.78903824298
1580,346532.23398274125
11089,128555.78540629601
10926,212712.20476136007
12773,440131.7821732724
6490,285417.47952712764
10858,127424.38514183635
2831,130771.13261036054
16326,150447.99482723515
371,217752.49379650288
8852,195618.94227439773
6713,299304.93302515673
4230,198205.50689764819
3639,221724.80630729318
3642,197013.2015442759
5149,201154.79933611825
2861,186673.75302187647
13300,103030.26733245044
2807,371937.8675939613
5919,110022.9738930549
12716,460588.04512598534
4271,254206.15100873765
16055,261010.02256139967
3747,290729.8117326362
5857,252806.63101333752
6884,303565.75176987814
16027,264765.4833753117
3512,382936.1530752292
5181,178474.491345081
16732,286208.5869819318
1908,182299.54382703785
12082,175646.12776642432
7286,148838.5764445438
8216,146927.59177877838
6929,331160.58629141405
3950,350728.4289837969
12479,180503.43879152587
877,134783.68338483732
1366,204530.35412657363
384,143985.9149880536
5767,197676.50794446788
6910,155729.82008733763
187,198932.16366747595
10164,288055.6948849807
8603,236096.7213741907
15834,202685.11531826248
3078,129445.64804516418
3479,262780.7236507853
6671,242977.6981395039
6078,183277.27900671316
16271,137378.47961792492
16191,163946.9823487689
11544,184971.33947015594
7781,188883.944131073
14918,301401.2537345659
6238,194038.82040153578
12989,221869.0424641299
11907,204628.46231669033
9696,151200.40084439912
14084,288043.5148227608
3895,159933.87810779276
4367,180352.41229614103
8453,73481.28150313666
7638,345939.78908462037
8373,274527.6475883859
4674,182424.51063118302
15787,158363.90167724926
5903,251887.87677901128
13679,192183.0603604232
9018,233331.52717340668
15823,293385.81728038023
13289,143452.68710214001
9896,193612.46243740944
14436,192504.50085188422
5547,261438.72181064988
4048,361318.50473714503
16579,200141.7897102739
8550,204844.41910103458
9385,276219.63449766726
5242,158911.18969331248
31,221687.53015202694
6144,284527.2374944699
3990,199954.8668316206
2523,97452.04800914704
12608,275874.118072171
7234,177328.28468962078
15264,210503.27669597603
9623,243707.67948728587
3161,330886.5504540952
7425,107983.6724318244
13021,297882.998386682
4044,152161.03006460314
15411,252581.2909396032
979,319306.93998074543
5514,250876.4191288276
4817,170247.27322109928
2115,194309.1926695496
10571,281984.09064108744
8992,261730.72703334282
15546,183200.8627016805
11359,142151.88248892728
11972,180053.02537611575
12838,167461.69136196942
5948,129798.67806079822
422,344032.7485635606
4855,145720.1291201294
16197,113648.08298038115
8926,436288.71578411554
5703,197007.93519384784
8848,212843.03474702375
7039,305610.8818384756
3806,153646.3247405856
15154,230880.4837239584
13132,223740.73256746097
7438,195176.64248534388
4398,302808.85801032616
2440,192952.94220848926
3751,165404.9007254465
1476,177294.71775227628
2264,276835.2164191955
16444,178920.05111142126
10704,174619.7098636876
4033,140332.74042425628
4508,124669.65653006957
16290,239226.2046940355
10387,197527.88777591626
5457,153348.34447821148
4910,299459.73546467774
7451,218197.55378798165
10732,170768.41407917405
8015,128932.47574425716
6148,190217.24501653266
5892,242214.48461643088
7825,227546.38146868968
6851,253148.9283739795
6633,216384.13000510272
2139,279081.91382517613
10213,285377.6808211899
2830,225593.55414869386
13907,140116.37554144853
15897,331936.0205734195
8311,190409.58231557254
14230,180086.79617177314
3878,223584.61062228522
13732,182878.73158054828
12110,180206.18150460944
10675,326152.36576245615
12946,129139.93978508079
16754,232078.7266264729
4394,284765.15109080914
16728,174852.88421651293
14378,330635.4610068775
9949,177762.8193287342
994,205175.65116031215
13258,149409.73144176955
5883,345324.96134094475
6933,295581.4530845299
13193,221881.24772657576
13286,177525.1246430357
13407,374400.2740083554
7512,128355.17310635676
7221,205842.08194944068
14428,168501.71143395297
1740,199159.01699708917
3,144358.24222357126
12952,234427.65432220022
11537,152157.64220371685
2558,137614.8983586289
14081,277679.7104648034
3517,190759.33045027443
7149,231165.3897933024
15777,118262.00655154114
8995,243262.18270139562
826,291640.68874003744
509,259379.32686476927
14875,289872.3738898357
6591,172632.66389534072
11283,111342.40930924649
9897,232418.42048720043
14902,176704.9261527453
14291,164853.7279535533
3162,229840.32422754783
4206,192622.56104923287
11580,193515.9313988096
2007,242974.08434797628
14939,242360.9007856489
13572,222501.74733864804
10720,156263.33586408716
